	x (m)	y (m)	Mesure ch1 (V)	Mesure ch2 (V)
31255	 0.0000e+00	 1.1000e-02	 4.4713e+00	 5.7418e+00
31256	 2.0000e-04	 1.1000e-02	 4.4033e+00	 5.8654e+00
31257	 4.0000e-04	 1.1000e-02	 4.3750e+00	 5.1104e+00
31258	 6.0000e-04	 1.1000e-02	 4.4483e+00	 5.1564e+00
31259	 8.0000e-04	 1.1000e-02	 4.4957e+00	 5.5909e+00
31260	 1.0000e-03	 1.1000e-02	 4.4302e+00	 5.3822e+00
31261	 1.2000e-03	 1.1000e-02	 4.4713e+00	 5.2224e+00
31262	 1.4000e-03	 1.1000e-02	 4.5387e+00	 6.1593e+00
31263	 1.6000e-03	 1.1000e-02	 4.4868e+00	 5.5290e+00
31264	 1.8000e-03	 1.1000e-02	 4.3852e+00	 6.1767e+00
31265	 2.0000e-03	 1.1000e-02	 4.2514e+00	 5.6813e+00
31266	 2.2000e-03	 1.1000e-02	 4.3813e+00	 5.2617e+00
31267	 2.4000e-03	 1.1000e-02	 4.4105e+00	 5.5084e+00
31268	 2.6000e-03	 1.1000e-02	 4.3846e+00	 5.9414e+00
31269	 2.8000e-03	 1.1000e-02	 4.4018e+00	 5.4437e+00
31270	 3.0000e-03	 1.1000e-02	 4.3418e+00	 5.9591e+00
31271	 3.2000e-03	 1.1000e-02	 4.2153e+00	 6.2696e+00
31272	 3.4000e-03	 1.1000e-02	 4.4881e+00	 4.8589e+00
31273	 3.6000e-03	 1.1000e-02	 4.3272e+00	 4.9131e+00
31274	 3.8000e-03	 1.1000e-02	 4.3924e+00	 4.9776e+00
31275	 4.0000e-03	 1.1000e-02	 4.2044e+00	 5.3485e+00
31276	 4.2000e-03	 1.1000e-02	 4.2741e+00	 5.4264e+00
31277	 4.4000e-03	 1.1000e-02	 4.3451e+00	 5.0778e+00
31278	 4.6000e-03	 1.1000e-02	 4.4053e+00	 5.2307e+00
31279	 4.8000e-03	 1.1000e-02	 4.4094e+00	 4.2172e+00
31280	 5.0000e-03	 1.1000e-02	 4.1982e+00	 5.4466e+00
31281	 5.2000e-03	 1.1000e-02	 4.4651e+00	 4.5473e+00
31282	 5.4000e-03	 1.1000e-02	 4.2825e+00	 4.5438e+00
31283	 5.6000e-03	 1.1000e-02	 4.3573e+00	 4.9282e+00
31284	 5.8000e-03	 1.1000e-02	 4.3182e+00	 5.2017e+00
31285	 6.0000e-03	 1.1000e-02	 4.4003e+00	 5.3066e+00
31286	 6.2000e-03	 1.1000e-02	 4.4069e+00	 5.2519e+00
31287	 6.4000e-03	 1.1000e-02	 4.2757e+00	 5.6225e+00
31288	 6.6000e-03	 1.1000e-02	 4.3550e+00	 4.9312e+00
31289	 6.8000e-03	 1.1000e-02	 4.3175e+00	 5.7821e+00
31290	 7.0000e-03	 1.1000e-02	 4.3129e+00	 4.6643e+00
31291	 7.2000e-03	 1.1000e-02	 4.2475e+00	 4.5466e+00
31292	 7.4000e-03	 1.1000e-02	 4.2827e+00	 6.0117e+00
31293	 7.6000e-03	 1.1000e-02	 4.3744e+00	 5.0190e+00
31294	 7.8000e-03	 1.1000e-02	 4.2702e+00	 5.0242e+00
31295	 8.0000e-03	 1.1000e-02	 4.2856e+00	 6.5235e+00
31296	 8.2000e-03	 1.1000e-02	 4.3885e+00	 5.4979e+00
31297	 8.4000e-03	 1.1000e-02	 4.3405e+00	 6.1550e+00
31298	 8.6000e-03	 1.1000e-02	 4.3454e+00	 6.2826e+00
31299	 8.8000e-03	 1.1000e-02	 4.3112e+00	 6.2503e+00
31300	 9.0000e-03	 1.1000e-02	 4.2251e+00	 6.0817e+00
31301	 9.2000e-03	 1.1000e-02	 4.2915e+00	 6.4831e+00
31302	 9.4000e-03	 1.1000e-02	 4.4227e+00	 6.0035e+00
31303	 9.6000e-03	 1.1000e-02	 4.2654e+00	 4.3458e+00
31304	 9.8000e-03	 1.1000e-02	 4.2212e+00	 5.2798e+00
31305	 1.0000e-02	 1.1000e-02	 4.3425e+00	 5.4516e+00
31306	 1.0200e-02	 1.1000e-02	 4.3740e+00	 5.5771e+00
31307	 1.0400e-02	 1.1000e-02	 4.3816e+00	 4.8932e+00
31308	 1.0600e-02	 1.1000e-02	 4.2215e+00	 4.4605e+00
31309	 1.0800e-02	 1.1000e-02	 4.3053e+00	 3.7786e+00
31310	 1.1000e-02	 1.1000e-02	 4.4224e+00	 3.8218e+00
31311	 1.1200e-02	 1.1000e-02	 4.3964e+00	 4.3553e+00
31312	 1.1400e-02	 1.1000e-02	 4.4191e+00	 2.8628e+00
31313	 1.1600e-02	 1.1000e-02	 4.3482e+00	 3.4572e+00
31314	 1.1800e-02	 1.1000e-02	 4.4562e+00	 3.1995e+00
31315	 1.2000e-02	 1.1000e-02	 4.3698e+00	 3.5831e+00
31316	 1.2200e-02	 1.1000e-02	 4.3721e+00	 2.6483e+00
31317	 1.2400e-02	 1.1000e-02	 4.4286e+00	 2.8511e+00
31318	 1.2600e-02	 1.1000e-02	 4.2448e+00	 2.3579e+00
31319	 1.2800e-02	 1.1000e-02	 4.2761e+00	 3.3728e+00
31320	 1.3000e-02	 1.1000e-02	 4.3803e+00	 2.2542e+00
31321	 1.3200e-02	 1.1000e-02	 4.2662e+00	 2.9349e+00
31322	 1.3400e-02	 1.1000e-02	 4.4421e+00	 3.0253e+00
31323	 1.3600e-02	 1.1000e-02	 4.3244e+00	 2.6690e+00
31324	 1.3800e-02	 1.1000e-02	 4.3665e+00	 2.5947e+00
31325	 1.4000e-02	 1.1000e-02	 4.4263e+00	 2.7341e+00
31326	 1.4200e-02	 1.1000e-02	 4.3560e+00	 2.7545e+00
31327	 1.4400e-02	 1.1000e-02	 4.3980e+00	 3.0687e+00
31328	 1.4600e-02	 1.1000e-02	 4.3257e+00	 2.5809e+00
31329	 1.4800e-02	 1.1000e-02	 4.4079e+00	 2.9034e+00
31330	 1.5000e-02	 1.1000e-02	 4.2951e+00	 3.6525e+00
31331	 1.5200e-02	 1.1000e-02	 4.3308e+00	 4.0572e+00
31332	 1.5400e-02	 1.1000e-02	 4.3290e+00	 2.6378e+00
31333	 1.5600e-02	 1.1000e-02	 4.3635e+00	 2.5645e+00
31334	 1.5800e-02	 1.1000e-02	 4.5381e+00	 3.2488e+00
31335	 1.6000e-02	 1.1000e-02	 4.3816e+00	 4.6990e+00
31336	 1.6200e-02	 1.1000e-02	 4.2172e+00	 3.1098e+00
31337	 1.6400e-02	 1.1000e-02	 4.3632e+00	 3.2748e+00
31338	 1.6600e-02	 1.1000e-02	 4.2915e+00	 3.3433e+00
31339	 1.6800e-02	 1.1000e-02	 4.3514e+00	 2.8189e+00
31340	 1.7000e-02	 1.1000e-02	 4.3405e+00	 3.6873e+00
31341	 1.7200e-02	 1.1000e-02	 4.3076e+00	 3.2186e+00
31342	 1.7400e-02	 1.1000e-02	 4.3520e+00	 2.6493e+00
31343	 1.7600e-02	 1.1000e-02	 4.3678e+00	 2.8948e+00
31344	 1.7800e-02	 1.1000e-02	 4.3734e+00	 2.9149e+00
31345	 1.8000e-02	 1.1000e-02	 4.4559e+00	 3.5276e+00
31346	 1.8200e-02	 1.1000e-02	 4.3776e+00	 2.9122e+00
31347	 1.8400e-02	 1.1000e-02	 4.3770e+00	 3.7679e+00
31348	 1.8600e-02	 1.1000e-02	 4.4598e+00	 3.4829e+00
31349	 1.8800e-02	 1.1000e-02	 4.3546e+00	 3.9437e+00
31350	 1.9000e-02	 1.1000e-02	 4.4082e+00	 3.2271e+00
31351	 1.9200e-02	 1.1000e-02	 4.3799e+00	 4.1863e+00
31352	 1.9400e-02	 1.1000e-02	 4.3162e+00	 3.2534e+00
31353	 1.9600e-02	 1.1000e-02	 4.4339e+00	 3.7666e+00
31354	 1.9800e-02	 1.1000e-02	 4.4273e+00	 3.5651e+00
31355	 2.0000e-02	 1.1000e-02	 4.4131e+00	 3.8856e+00
31356	-2.0000e-02	 1.1200e-02	 4.3795e+00	 5.4358e+00
31357	-1.9800e-02	 1.1200e-02	 4.3730e+00	 5.4174e+00
31358	-1.9600e-02	 1.1200e-02	 4.2659e+00	 5.3723e+00
31359	-1.9400e-02	 1.1200e-02	 4.1377e+00	 6.2288e+00
31360	-1.9200e-02	 1.1200e-02	 4.3109e+00	 5.6143e+00
31361	-1.9000e-02	 1.1200e-02	 4.3421e+00	 5.3924e+00
31362	-1.8800e-02	 1.1200e-02	 4.4020e+00	 5.5870e+00
31363	-1.8600e-02	 1.1200e-02	 4.3671e+00	 5.4121e+00
31364	-1.8400e-02	 1.1200e-02	 4.4168e+00	 4.6183e+00
31365	-1.8200e-02	 1.1200e-02	 4.3678e+00	 4.3527e+00
31366	-1.8000e-02	 1.1200e-02	 4.4408e+00	 4.4477e+00
31367	-1.7800e-02	 1.1200e-02	 4.3441e+00	 4.7780e+00
31368	-1.7600e-02	 1.1200e-02	 4.4164e+00	 4.8760e+00
31369	-1.7400e-02	 1.1200e-02	 4.3803e+00	 4.2958e+00
31370	-1.7200e-02	 1.1200e-02	 4.4099e+00	 4.2879e+00
31371	-1.7000e-02	 1.1200e-02	 4.3306e+00	 3.6020e+00
31372	-1.6800e-02	 1.1200e-02	 4.2702e+00	 3.2064e+00
31373	-1.6600e-02	 1.1200e-02	 4.3602e+00	 3.6006e+00
31374	-1.6400e-02	 1.1200e-02	 4.3573e+00	 4.0627e+00
31375	-1.6200e-02	 1.1200e-02	 4.2784e+00	 3.9664e+00
31376	-1.6000e-02	 1.1200e-02	 4.3566e+00	 3.4434e+00
31377	-1.5800e-02	 1.1200e-02	 4.3537e+00	 3.5016e+00
31378	-1.5600e-02	 1.1200e-02	 4.3619e+00	 3.8372e+00
31379	-1.5400e-02	 1.1200e-02	 4.3941e+00	 3.3711e+00
31380	-1.5200e-02	 1.1200e-02	 4.4164e+00	 3.1397e+00
31381	-1.5000e-02	 1.1200e-02	 4.3122e+00	 4.0036e+00
31382	-1.4800e-02	 1.1200e-02	 4.3596e+00	 4.4013e+00
31383	-1.4600e-02	 1.1200e-02	 4.2399e+00	 3.4024e+00
31384	-1.4400e-02	 1.1200e-02	 4.4487e+00	 4.1392e+00
31385	-1.4200e-02	 1.1200e-02	 4.4911e+00	 3.4398e+00
31386	-1.4000e-02	 1.1200e-02	 4.4270e+00	 2.7329e+00
31387	-1.3800e-02	 1.1200e-02	 4.3579e+00	 3.1174e+00
31388	-1.3600e-02	 1.1200e-02	 4.3882e+00	 3.8606e+00
31389	-1.3400e-02	 1.1200e-02	 4.4358e+00	 3.9181e+00
31390	-1.3200e-02	 1.1200e-02	 4.3941e+00	 2.9418e+00
31391	-1.3000e-02	 1.1200e-02	 4.4166e+00	 3.6239e+00
31392	-1.2800e-02	 1.1200e-02	 4.4099e+00	 3.8672e+00
31393	-1.2600e-02	 1.1200e-02	 4.2803e+00	 3.1364e+00
31394	-1.2400e-02	 1.1200e-02	 4.3195e+00	 2.6726e+00
31395	-1.2200e-02	 1.1200e-02	 4.2725e+00	 4.1364e+00
31396	-1.2000e-02	 1.1200e-02	 4.3160e+00	 3.8142e+00
31397	-1.1800e-02	 1.1200e-02	 4.1584e+00	 4.3195e+00
31398	-1.1600e-02	 1.1200e-02	 4.3694e+00	 3.8305e+00
31399	-1.1400e-02	 1.1200e-02	 4.3724e+00	 5.8641e+00
31400	-1.1200e-02	 1.1200e-02	 4.3500e+00	 5.0969e+00
31401	-1.1000e-02	 1.1200e-02	 4.3592e+00	 3.9395e+00
31402	-1.0800e-02	 1.1200e-02	 4.2695e+00	 4.3306e+00
31403	-1.0600e-02	 1.1200e-02	 4.2439e+00	 5.7652e+00
31404	-1.0400e-02	 1.1200e-02	 4.4194e+00	 7.1731e+00
31405	-1.0200e-02	 1.1200e-02	 4.2629e+00	 5.5416e+00
31406	-1.0000e-02	 1.1200e-02	 4.3313e+00	 6.8323e+00
31407	-9.8000e-03	 1.1200e-02	 4.3352e+00	 5.9663e+00
31408	-9.6000e-03	 1.1200e-02	 4.4404e+00	 4.9626e+00
31409	-9.4000e-03	 1.1200e-02	 4.3809e+00	 5.7813e+00
31410	-9.2000e-03	 1.1200e-02	 4.4398e+00	 5.4051e+00
31411	-9.0000e-03	 1.1200e-02	 4.4260e+00	 5.8023e+00
31412	-8.8000e-03	 1.1200e-02	 4.2570e+00	 6.0873e+00
31413	-8.6000e-03	 1.1200e-02	 4.4168e+00	 6.4117e+00
31414	-8.4000e-03	 1.1200e-02	 4.4112e+00	 5.1324e+00
31415	-8.2000e-03	 1.1200e-02	 4.2925e+00	 5.0795e+00
31416	-8.0000e-03	 1.1200e-02	 4.3385e+00	 6.1228e+00
31417	-7.8000e-03	 1.1200e-02	 4.2600e+00	 6.4395e+00
31418	-7.6000e-03	 1.1200e-02	 4.3313e+00	 5.8858e+00
31419	-7.4000e-03	 1.1200e-02	 4.3767e+00	 4.7775e+00
31420	-7.2000e-03	 1.1200e-02	 4.2879e+00	 5.7063e+00
31421	-7.0000e-03	 1.1200e-02	 4.2301e+00	 5.7398e+00
31422	-6.8000e-03	 1.1200e-02	 4.3089e+00	 6.1731e+00
31423	-6.6000e-03	 1.1200e-02	 4.4023e+00	 6.1396e+00
31424	-6.4000e-03	 1.1200e-02	 4.2570e+00	 5.9838e+00
31425	-6.2000e-03	 1.1200e-02	 4.3385e+00	 5.8266e+00
31426	-6.0000e-03	 1.1200e-02	 4.4102e+00	 4.9416e+00
31427	-5.8000e-03	 1.1200e-02	 4.3829e+00	 5.6577e+00
31428	-5.6000e-03	 1.1200e-02	 4.3993e+00	 5.3337e+00
31429	-5.4000e-03	 1.1200e-02	 4.3523e+00	 5.8090e+00
31430	-5.2000e-03	 1.1200e-02	 4.3346e+00	 6.0571e+00
31431	-5.0000e-03	 1.1200e-02	 4.3737e+00	 4.9322e+00
31432	-4.8000e-03	 1.1200e-02	 4.3030e+00	 4.1794e+00
31433	-4.6000e-03	 1.1200e-02	 4.2803e+00	 5.3579e+00
31434	-4.4000e-03	 1.1200e-02	 4.4615e+00	 5.5824e+00
31435	-4.2000e-03	 1.1200e-02	 4.3635e+00	 5.3380e+00
31436	-4.0000e-03	 1.1200e-02	 4.2402e+00	 5.1863e+00
31437	-3.8000e-03	 1.1200e-02	 4.4674e+00	 5.5673e+00
31438	-3.6000e-03	 1.1200e-02	 4.3135e+00	 4.9430e+00
31439	-3.4000e-03	 1.1200e-02	 4.3152e+00	 5.5467e+00
31440	-3.2000e-03	 1.1200e-02	 4.3122e+00	 5.8644e+00
31441	-3.0000e-03	 1.1200e-02	 4.3395e+00	 5.6416e+00
31442	-2.8000e-03	 1.1200e-02	 4.3014e+00	 5.9203e+00
31443	-2.6000e-03	 1.1200e-02	 4.3530e+00	 5.7359e+00
31444	-2.4000e-03	 1.1200e-02	 4.3122e+00	 5.8048e+00
31445	-2.2000e-03	 1.1200e-02	 4.3428e+00	 5.1501e+00
31446	-2.0000e-03	 1.1200e-02	 4.3869e+00	 5.3914e+00
31447	-1.8000e-03	 1.1200e-02	 4.3491e+00	 5.2849e+00
31448	-1.6000e-03	 1.1200e-02	 4.4302e+00	 5.6149e+00
31449	-1.4000e-03	 1.1200e-02	 4.3329e+00	 5.5669e+00
31450	-1.2000e-03	 1.1200e-02	 4.4362e+00	 5.4111e+00
31451	-1.0000e-03	 1.1200e-02	 4.4128e+00	 5.4502e+00
31452	-8.0000e-04	 1.1200e-02	 4.3875e+00	 6.1563e+00
31453	-6.0000e-04	 1.1200e-02	 4.2919e+00	 5.8703e+00
31454	-4.0000e-04	 1.1200e-02	 4.4263e+00	 5.5124e+00
31455	-2.0000e-04	 1.1200e-02	 4.4805e+00	 6.0406e+00
31456	 0.0000e+00	 1.1200e-02	 4.4789e+00	 5.8487e+00
31457	 2.0000e-04	 1.1200e-02	 4.4289e+00	 5.7310e+00
31458	 4.0000e-04	 1.1200e-02	 4.3638e+00	 5.7716e+00
31459	 6.0000e-04	 1.1200e-02	 4.3310e+00	 5.5883e+00
31460	 8.0000e-04	 1.1200e-02	 4.3776e+00	 5.8812e+00
31461	 1.0000e-03	 1.1200e-02	 4.3776e+00	 5.6057e+00
31462	 1.2000e-03	 1.1200e-02	 4.4069e+00	 5.9351e+00
31463	 1.4000e-03	 1.1200e-02	 4.2766e+00	 5.8621e+00
31464	 1.6000e-03	 1.1200e-02	 4.2314e+00	 6.0692e+00
31465	 1.8000e-03	 1.1200e-02	 4.3112e+00	 6.2073e+00
31466	 2.0000e-03	 1.1200e-02	 4.3852e+00	 5.7783e+00
31467	 2.2000e-03	 1.1200e-02	 4.3763e+00	 6.2822e+00
31468	 2.4000e-03	 1.1200e-02	 4.3389e+00	 5.9221e+00
31469	 2.6000e-03	 1.1200e-02	 4.3070e+00	 6.1054e+00
31470	 2.8000e-03	 1.1200e-02	 4.2797e+00	 5.4729e+00
31471	 3.0000e-03	 1.1200e-02	 4.3471e+00	 5.8319e+00
31472	 3.2000e-03	 1.1200e-02	 4.2994e+00	 5.2409e+00
31473	 3.4000e-03	 1.1200e-02	 4.2416e+00	 4.7376e+00
31474	 3.6000e-03	 1.1200e-02	 4.2087e+00	 5.6590e+00
31475	 3.8000e-03	 1.1200e-02	 4.3970e+00	 5.2247e+00
31476	 4.0000e-03	 1.1200e-02	 4.3162e+00	 4.1012e+00
31477	 4.2000e-03	 1.1200e-02	 4.2999e+00	 5.9458e+00
31478	 4.4000e-03	 1.1200e-02	 4.3721e+00	 5.2741e+00
31479	 4.6000e-03	 1.1200e-02	 4.3505e+00	 4.5160e+00
31480	 4.8000e-03	 1.1200e-02	 4.2912e+00	 4.8641e+00
31481	 5.0000e-03	 1.1200e-02	 4.3842e+00	 4.9197e+00
31482	 5.2000e-03	 1.1200e-02	 4.1955e+00	 4.9840e+00
31483	 5.4000e-03	 1.1200e-02	 4.3911e+00	 4.8050e+00
31484	 5.6000e-03	 1.1200e-02	 4.4638e+00	 4.7336e+00
31485	 5.8000e-03	 1.1200e-02	 4.3964e+00	 4.6482e+00
31486	 6.0000e-03	 1.1200e-02	 4.3372e+00	 4.7106e+00
31487	 6.2000e-03	 1.1200e-02	 4.4049e+00	 4.1702e+00
31488	 6.4000e-03	 1.1200e-02	 4.2734e+00	 5.8214e+00
31489	 6.6000e-03	 1.1200e-02	 4.3214e+00	 5.5102e+00
31490	 6.8000e-03	 1.1200e-02	 4.3586e+00	 5.9374e+00
31491	 7.0000e-03	 1.1200e-02	 4.2981e+00	 5.3142e+00
31492	 7.2000e-03	 1.1200e-02	 4.3073e+00	 6.3444e+00
31493	 7.4000e-03	 1.1200e-02	 4.2794e+00	 5.0499e+00
31494	 7.6000e-03	 1.1200e-02	 4.3707e+00	 5.5482e+00
31495	 7.8000e-03	 1.1200e-02	 4.3451e+00	 6.3434e+00
31496	 8.0000e-03	 1.1200e-02	 4.4030e+00	 5.0088e+00
31497	 8.2000e-03	 1.1200e-02	 4.4289e+00	 5.6383e+00
31498	 8.4000e-03	 1.1200e-02	 4.3615e+00	 6.1741e+00
31499	 8.6000e-03	 1.1200e-02	 4.2830e+00	 5.9588e+00
31500	 8.8000e-03	 1.1200e-02	 4.2550e+00	 3.3205e+00
31501	 9.0000e-03	 1.1200e-02	 4.3278e+00	 4.1489e+00
31502	 9.2000e-03	 1.1200e-02	 4.3037e+00	 5.8049e+00
31503	 9.4000e-03	 1.1200e-02	 4.3165e+00	 5.6350e+00
31504	 9.6000e-03	 1.1200e-02	 4.3062e+00	 3.7243e+00
31505	 9.8000e-03	 1.1200e-02	 4.3372e+00	 4.2294e+00
31506	 1.0000e-02	 1.1200e-02	 4.4473e+00	 4.3453e+00
31507	 1.0200e-02	 1.1200e-02	 4.3024e+00	 5.0849e+00
31508	 1.0400e-02	 1.1200e-02	 4.4276e+00	 3.3524e+00
31509	 1.0600e-02	 1.1200e-02	 4.3474e+00	 4.9158e+00
31510	 1.0800e-02	 1.1200e-02	 4.3688e+00	 4.2026e+00
31511	 1.1000e-02	 1.1200e-02	 4.3734e+00	 3.5429e+00
31512	 1.1200e-02	 1.1200e-02	 4.3750e+00	 3.9079e+00
31513	 1.1400e-02	 1.1200e-02	 4.4204e+00	 3.2935e+00
31514	 1.1600e-02	 1.1200e-02	 4.2143e+00	 3.8386e+00
31515	 1.1800e-02	 1.1200e-02	 4.4628e+00	 3.4898e+00
31516	 1.2000e-02	 1.1200e-02	 4.4023e+00	 3.6676e+00
31517	 1.2200e-02	 1.1200e-02	 4.3140e+00	 2.5000e+00
31518	 1.2400e-02	 1.1200e-02	 4.3619e+00	 3.0178e+00
31519	 1.2600e-02	 1.1200e-02	 4.2803e+00	 3.4847e+00
31520	 1.2800e-02	 1.1200e-02	 4.3057e+00	 3.3320e+00
31521	 1.3000e-02	 1.1200e-02	 4.4207e+00	 3.9398e+00
31522	 1.3200e-02	 1.1200e-02	 4.3730e+00	 2.8600e+00
31523	 1.3400e-02	 1.1200e-02	 4.3951e+00	 3.0538e+00
31524	 1.3600e-02	 1.1200e-02	 4.2909e+00	 2.4520e+00
31525	 1.3800e-02	 1.1200e-02	 4.3905e+00	 2.9159e+00
31526	 1.4000e-02	 1.1200e-02	 4.3471e+00	 2.9662e+00
31527	 1.4200e-02	 1.1200e-02	 4.4404e+00	 2.8679e+00
31528	 1.4400e-02	 1.1200e-02	 4.3691e+00	 2.7199e+00
31529	 1.4600e-02	 1.1200e-02	 4.4733e+00	 2.8287e+00
31530	 1.4800e-02	 1.1200e-02	 4.2679e+00	 3.3560e+00
31531	 1.5000e-02	 1.1200e-02	 4.3556e+00	 3.9896e+00
31532	 1.5200e-02	 1.1200e-02	 4.3760e+00	 3.7396e+00
31533	 1.5400e-02	 1.1200e-02	 4.4051e+00	 3.0736e+00
31534	 1.5600e-02	 1.1200e-02	 4.3494e+00	 4.0733e+00
31535	 1.5800e-02	 1.1200e-02	 4.4197e+00	 3.2899e+00
31536	 1.6000e-02	 1.1200e-02	 4.3359e+00	 3.3129e+00
31537	 1.6200e-02	 1.1200e-02	 4.4122e+00	 3.9401e+00
31538	 1.6400e-02	 1.1200e-02	 4.4615e+00	 2.9566e+00
31539	 1.6600e-02	 1.1200e-02	 4.2840e+00	 3.5907e+00
31540	 1.6800e-02	 1.1200e-02	 4.5256e+00	 3.4165e+00
31541	 1.7000e-02	 1.1200e-02	 4.3931e+00	 3.1640e+00
31542	 1.7200e-02	 1.1200e-02	 4.2961e+00	 3.5046e+00
31543	 1.7400e-02	 1.1200e-02	 4.3441e+00	 3.2804e+00
31544	 1.7600e-02	 1.1200e-02	 4.3602e+00	 2.7949e+00
31545	 1.7800e-02	 1.1200e-02	 4.4145e+00	 3.0347e+00
31546	 1.8000e-02	 1.1200e-02	 4.3517e+00	 3.1747e+00
31547	 1.8200e-02	 1.1200e-02	 4.4135e+00	 2.9425e+00
31548	 1.8400e-02	 1.1200e-02	 4.4033e+00	 2.9841e+00
31549	 1.8600e-02	 1.1200e-02	 4.3984e+00	 3.2309e+00
31550	 1.8800e-02	 1.1200e-02	 4.3734e+00	 3.4681e+00
31551	 1.9000e-02	 1.1200e-02	 4.3898e+00	 3.4191e+00
31552	 1.9200e-02	 1.1200e-02	 4.3514e+00	 3.5233e+00
31553	 1.9400e-02	 1.1200e-02	 4.3842e+00	 3.8226e+00
31554	 1.9600e-02	 1.1200e-02	 4.3865e+00	 3.4310e+00
31555	 1.9800e-02	 1.1200e-02	 4.3780e+00	 3.4319e+00
31556	 2.0000e-02	 1.1200e-02	 4.3428e+00	 3.2630e+00
31557	-2.0000e-02	 1.1400e-02	 4.2988e+00	 5.6516e+00
31558	-1.9800e-02	 1.1400e-02	 4.2501e+00	 5.5088e+00
31559	-1.9600e-02	 1.1400e-02	 4.3563e+00	 5.5308e+00
31560	-1.9400e-02	 1.1400e-02	 4.2488e+00	 5.4299e+00
31561	-1.9200e-02	 1.1400e-02	 4.3625e+00	 5.5190e+00
31562	-1.9000e-02	 1.1400e-02	 4.3050e+00	 5.3848e+00
31563	-1.8800e-02	 1.1400e-02	 4.3990e+00	 4.8826e+00
31564	-1.8600e-02	 1.1400e-02	 4.2340e+00	 5.1980e+00
31565	-1.8400e-02	 1.1400e-02	 4.3310e+00	 5.0689e+00
31566	-1.8200e-02	 1.1400e-02	 4.3122e+00	 4.7110e+00
31567	-1.8000e-02	 1.1400e-02	 4.3974e+00	 4.6363e+00
31568	-1.7800e-02	 1.1400e-02	 4.3109e+00	 4.9440e+00
31569	-1.7600e-02	 1.1400e-02	 4.3017e+00	 4.4917e+00
31570	-1.7400e-02	 1.1400e-02	 4.3066e+00	 4.9302e+00
31571	-1.7200e-02	 1.1400e-02	 4.3520e+00	 4.4411e+00
31572	-1.7000e-02	 1.1400e-02	 4.3740e+00	 3.6564e+00
31573	-1.6800e-02	 1.1400e-02	 4.3537e+00	 4.3080e+00
31574	-1.6600e-02	 1.1400e-02	 4.2353e+00	 3.1884e+00
31575	-1.6400e-02	 1.1400e-02	 4.2711e+00	 3.1824e+00
31576	-1.6200e-02	 1.1400e-02	 4.2751e+00	 3.3578e+00
31577	-1.6000e-02	 1.1400e-02	 4.4092e+00	 3.5440e+00
31578	-1.5800e-02	 1.1400e-02	 4.3108e+00	 3.6246e+00
31579	-1.5600e-02	 1.1400e-02	 4.3096e+00	 4.2685e+00
31580	-1.5400e-02	 1.1400e-02	 4.4556e+00	 3.7294e+00
31581	-1.5200e-02	 1.1400e-02	 4.4168e+00	 3.7925e+00
31582	-1.5000e-02	 1.1400e-02	 4.3530e+00	 3.8412e+00
31583	-1.4800e-02	 1.1400e-02	 4.3494e+00	 3.6873e+00
31584	-1.4600e-02	 1.1400e-02	 4.3934e+00	 2.9829e+00
31585	-1.4400e-02	 1.1400e-02	 4.2383e+00	 3.5131e+00
31586	-1.4200e-02	 1.1400e-02	 4.3661e+00	 4.5887e+00
31587	-1.4000e-02	 1.1400e-02	 4.2807e+00	 3.5529e+00
31588	-1.3800e-02	 1.1400e-02	 4.4273e+00	 2.7160e+00
31589	-1.3600e-02	 1.1400e-02	 4.3831e+00	 3.6394e+00
31590	-1.3400e-02	 1.1400e-02	 4.4575e+00	 3.3077e+00
31591	-1.3200e-02	 1.1400e-02	 4.3030e+00	 2.8968e+00
31592	-1.3000e-02	 1.1400e-02	 4.3155e+00	 3.4112e+00
31593	-1.2800e-02	 1.1400e-02	 4.4000e+00	 3.0970e+00
31594	-1.2600e-02	 1.1400e-02	 4.4684e+00	 2.8716e+00
31595	-1.2400e-02	 1.1400e-02	 4.4708e+00	 4.1942e+00
31596	-1.2200e-02	 1.1400e-02	 4.3188e+00	 3.2051e+00
31597	-1.2000e-02	 1.1400e-02	 4.4079e+00	 4.1326e+00
31598	-1.1800e-02	 1.1400e-02	 4.2146e+00	 3.7597e+00
31599	-1.1600e-02	 1.1400e-02	 4.4289e+00	 4.2514e+00
31600	-1.1400e-02	 1.1400e-02	 4.3566e+00	 4.9687e+00
31601	-1.1200e-02	 1.1400e-02	 4.4537e+00	 5.5505e+00
31602	-1.1000e-02	 1.1400e-02	 4.1758e+00	 4.2217e+00
31603	-1.0800e-02	 1.1400e-02	 4.4376e+00	 4.4247e+00
31604	-1.0600e-02	 1.1400e-02	 4.2205e+00	 4.4082e+00
31605	-1.0400e-02	 1.1400e-02	 4.4325e+00	 5.3322e+00
31606	-1.0200e-02	 1.1400e-02	 4.3760e+00	 4.8970e+00
31607	-1.0000e-02	 1.1400e-02	 4.3686e+00	 4.7831e+00
31608	-9.8000e-03	 1.1400e-02	 4.4000e+00	 5.3845e+00
31609	-9.6000e-03	 1.1400e-02	 4.3339e+00	 5.1380e+00
31610	-9.4000e-03	 1.1400e-02	 4.4145e+00	 6.2674e+00
31611	-9.2000e-03	 1.1400e-02	 4.3080e+00	 5.4355e+00
31612	-9.0000e-03	 1.1400e-02	 4.3635e+00	 6.3855e+00
